year,make,model,series,package,style,engine,code ,grg,drg,vsd,lrg
2024,HONDA,HR-V,SPORT,,2WD 4D,,2024HONDAHR-VSPORT2WD 4D,21,17,C,5
2024,HYUNDAI,PALISADE,CALLIGRAPHY,,AWD 4D,,2024HYUNDAIPALISADECALLIGRAPHYAWD 4D,24,25,B,4
2024,HYUNDAI,PALISADE,CALLIGRAPHY,,2WD 4D,,2024HYUNDAIPALISADECALLIGRAPHY2WD 4D,24,25,B,4
2024,HYUNDAI,PALISADE,LIMITED,,AWD 4D,,2024HYUNDAIPALISADELIMITEDAWD 4D,23,24,B,4
2024,HYUNDAI,PALISADE,LIMITED,,2WD 4D,,2024HYUNDAIPALISADELIMITED2WD 4D,23,24,B,4
2024,HYUNDAI,PALISADE,SE,,AWD 4D,,2024HYUNDAIPALISADESEAWD 4D,21,22,B,4
2024,HYUNDAI,PALISADE,SE,,2WD 4D,,2024HYUNDAIPALISADESE2WD 4D,21,22,B,4
2024,HYUNDAI,PALISADE,SEL,,AWD 4D,,2024HYUNDAIPALISADESELAWD 4D,22,23,B,4
2024,HYUNDAI,PALISADE,SEL,,2WD 4D,,2024HYUNDAIPALISADESEL2WD 4D,19,20,B,4
2024,HYUNDAI,PALISADE,SEL,PREMIUM,2WD 4D,,2024HYUNDAIPALISADESELPREMIUM2WD 4D,21,22,B,4
2024,HYUNDAI,PALISADE,XRT,,2WD 4D,,2024HYUNDAIPALISADEXRT2WD 4D,22,23,B,4
2024,HYUNDAI,PALISADE,XRT,PREMIUM,AWD 4D,,2024HYUNDAIPALISADEXRTPREMIUMAWD 4D,22,23,B,4
2024,JAGUAR,F-TYPE,,,2D CPE,,2024JAGUARF-TYPE2D CPE,44,39,C,6
2024,JAGUAR,F-TYPE,,,2D CV,,2024JAGUARF-TYPE2D CV,37,42,C,3
2024,JAGUAR,F-TYPE,R,,AWD CONV,,2024JAGUARF-TYPERAWD CONV,42,43,C,4
2024,JAGUAR,F-TYPE,R,,AWD 2D,,2024JAGUARF-TYPERAWD 2D,49,44,C,6
2024,JAGUAR,F-TYPE,R DYNAMIC,,AWD CONV,,2024JAGUARF-TYPER DYNAMICAWD CONV,35,35,C,4
2024,JAGUAR,F-TYPE,R DYNAMIC,,AWD 2D,,2024JAGUARF-TYPER DYNAMICAWD 2D,42,37,C,6
2024,JAGUAR,XF,P250 R-DYNAMIC SE,,AWD 4D,,2024JAGUARXFP250 R-DYNAMIC SEAWD 4D,29,29,D,6
2024,JAGUAR,XF,P300 R-DYNAMIC SE,,4D SED,,2024JAGUARXFP300 R-DYNAMIC SE4D SED,30,29,D,6
2024,JAGUAR,XF,R-DYNAMIC SE,,AWD 4D,,2024JAGUARXFR-DYNAMIC SEAWD 4D,31,31,D,6
2024,JAGUAR,XF,R-DYNAMIC SE,,4D SED,,2024JAGUARXFR-DYNAMIC SE4D SED,29,28,D,6
2024,JAGUAR,E-PACE,SE,,R-DYNAMIC SE,,2024JAGUARE-PACESER-DYNAMIC SE,25,25,C,3
2024,JAGUAR,E-PACE,SE,DYNAMIC PACK,R-DYNAMIC SE,,2024JAGUARE-PACESEDYNAMIC PACKR-DYNAMIC SE,25,25,C,3
2024,JAGUAR,F-PACE,P250 R DYNAMIC S,,AWD 4D,,2024JAGUARF-PACEP250 R DYNAMIC SAWD 4D,29,31,C,5
2024,JAGUAR,F-PACE,P250 R DYNAMIC S,DRIVING DYNAMICS,AWD 4D,,2024JAGUARF-PACEP250 R DYNAMIC SDRIVING DYNAMICSAWD 4D,30,32,C,5
2024,JAGUAR,F-PACE,R-DYNAMIC S,,AWD 4D,,2024JAGUARF-PACER-DYNAMIC SAWD 4D,31,33,C,5
2024,JAGUAR,F-PACE,SVR,,AWD 4D,,2024JAGUARF-PACESVRAWD 4D,36,38,C,5
2024,JAGUAR,I-PACE,HSE,R-DYNAMIC,AWD 4D,ELECTRIC,2024JAGUARI-PACEHSER-DYNAMICAWD 4DELECTRIC,29,31,B,4
2024,JEEP,WRANGLER,RUBICON,,4WD 2D,ETORQUE,2024JEEPWRANGLERRUBICON4WD 2DETORQUE,20,23,B,8
2024,JEEP,WRANGLER,RUBICON,,4WD 2D,,2024JEEPWRANGLERRUBICON4WD 2D,20,23,B,8
2024,JEEP,WRANGLER,SPORT S,,4WD 2D,ETORQUE,2024JEEPWRANGLERSPORT S4WD 2DETORQUE,19,22,B,8
2024,JEEP,WRANGLER,SPORT S,,4WD 2D,,2024JEEPWRANGLERSPORT S4WD 2D,18,21,B,8
2024,JEEP,WRANGLER,UNLIMITED RUBICON,,4WD 4D,,2024JEEPWRANGLERUNLIMITED RUBICON4WD 4D,23,27,B,9
2024,JEEP,WRANGLER,UNLIMITED RUBICON,,4WD 4D,ETORQUE,2024JEEPWRANGLERUNLIMITED RUBICON4WD 4DETORQUE,23,28,B,9
2024,JEEP,WRANGLER,UNLIMITED RUBICON 392,,4WD 4D,,2024JEEPWRANGLERUNLIMITED RUBICON 3924WD 4D,27,32,B,9
2024,JEEP,WRANGLER,UNLIMITED WILLYS 4XE,,4WD 4D,PHEV,2024JEEPWRANGLERUNLIMITED WILLYS 4XE4WD 4DPHEV,21,25,B,9
2024,JEEP,WRANGLER,UNLMTD RUBICON 4XE,,4WD 4D,PHEV,2024JEEPWRANGLERUNLMTD RUBICON 4XE4WD 4DPHEV,23,27,B,9
2024,KIA,K5,EX,,4D SED,,2024KIAK5EX4D SED,21,21,D,5
2024,KIA,K5,GT,,4D SED,,2024KIAK5GT4D SED,22,22,D,5
2024,KIA,K5,GT-LINE,,AWD 4D,,2024KIAK5GT-LINEAWD 4D,20,20,D,5
2024,KIA,K5,GT-LINE,,4D SED,,2024KIAK5GT-LINE4D SED,21,21,D,5
2024,KIA,K5,LXS,,4D SED,,2024KIAK5LXS4D SED,19,19,D,5
2024,KIA,CARNIVAL,EX,,4DR,,2024KIACARNIVALEX4DR,22,23,B,5
2024,KIA,CARNIVAL,EX,,4DR,,2024KIACARNIVALEX4DR,22,23,B,5
2024,KIA,CARNIVAL,EX,,4DR,,2024KIACARNIVALEX4DR,22,23,B,5
2024,KIA,CARNIVAL,LX,,4DR,,2024KIACARNIVALLX4DR,21,22,B,5
2024,KIA,CARNIVAL,LX,,4DR,,2024KIACARNIVALLX4DR,21,22,B,5
2024,KIA,CARNIVAL,LX SEAT PACKAGE,,,,2024KIACARNIVALLX SEAT PACKAGE,21,22,B,5
2024,KIA,CARNIVAL,LX SEAT PACKAGE,,4DR,,2024KIACARNIVALLX SEAT PACKAGE4DR,21,22,B,5
2024,KIA,CARNIVAL,LX SEAT PACKAGE,,4DR,,2024KIACARNIVALLX SEAT PACKAGE4DR,21,22,B,5
2024,KIA,CARNIVAL,SX,,4DR,,2024KIACARNIVALSX4DR,23,24,B,5
2024,KIA,CARNIVAL,SX,,4DR,,2024KIACARNIVALSX4DR,23,24,B,5
2024,KIA,CARNIVAL,SX,,4DR,,2024KIACARNIVALSX4DR,23,24,B,5
2024,KIA,CARNIVAL,SX PRESTIGE,,4DR,,2024KIACARNIVALSX PRESTIGE4DR,24,25,B,5
2024,KIA,CARNIVAL,SX PRESTIGE,,4DR,,2024KIACARNIVALSX PRESTIGE4DR,24,25,B,5
2024,KIA,CARNIVAL,SX PRESTIGE,,4DR,,2024KIACARNIVALSX PRESTIGE4DR,24,25,B,5
2024,KIA,SELTOS,EX,,FWD,,2024KIASELTOSEXFWD,18,17,C,4
2024,KIA,SELTOS,EX,,4WD 4D,,2024KIASELTOSEX4WD 4D,19,18,C,4
2024,KIA,SELTOS,LX,,4WD 4D,,2024KIASELTOSLX4WD 4D,18,17,C,4
2024,KIA,SELTOS,S,,FWD,,2024KIASELTOSSFWD,18,17,C,4
2024,KIA,SELTOS,S,,4WD 4D,,2024KIASELTOSS4WD 4D,19,19,C,5
2024,KIA,SELTOS,SX,,4WD 4D,,2024KIASELTOSSX4WD 4D,20,19,C,4
2024,KIA,SELTOS,X-LINE,,4WD 4D,,2024KIASELTOSX-LINE4WD 4D,20,19,C,4
2024,LAND ROVER,DISCOVERY,HSE R-DYNAMIC,,4D,HYBRID,2024LAND ROVERDISCOVERYHSE R-DYNAMIC4DHYBRID,28,33,B,4
2024,LAND ROVER,DISCOVERY,METROPOLITON EDITION,,4D,HYBRID,2024LAND ROVERDISCOVERYMETROPOLITON EDITION4DHYBRID,30,35,B,4
2024,LAND ROVER,DISCOVERY,R DYNAMIC,,4D,HYBRID,2024LAND ROVERDISCOVERYR DYNAMIC4DHYBRID,28,33,B,4
2024,LAND ROVER,DISCOVERY,S,,4D,,2024LAND ROVERDISCOVERYS4D,26,30,B,4
2024,LAND ROVER,RANGE ROVER,AUTOBIOGRAPHY,,AWD 4D,HYBRID,2024LAND ROVERRANGE ROVERAUTOBIOGRAPHYAWD 4DHYBRID,40,53,B,4
2024,LAND ROVER,RANGE ROVER,AUTOBIOGRAPHY,,AWD 4D,PHEV,2024LAND ROVERRANGE ROVERAUTOBIOGRAPHYAWD 4DPHEV,40,53,B,4
2024,LAND ROVER,RANGE ROVER,AUTOBIOGRAPHY,,AWD 4D,HYBRID,2024LAND ROVERRANGE ROVERAUTOBIOGRAPHYAWD 4DHYBRID,40,53,B,4
2024,LAND ROVER,RANGE ROVER,SE,,AWD 4D,HYBRID,2024LAND ROVERRANGE ROVERSEAWD 4DHYBRID,39,52,B,4
2024,LAND ROVER,RANGE ROVER,SE,,AWD 4D,HYBRID,2024LAND ROVERRANGE ROVERSEAWD 4DHYBRID,35,47,B,4
2024,LAND ROVER,RANGE ROVER,SE,,AWD 4D,HYBRID,2024LAND ROVERRANGE ROVERSEAWD 4DHYBRID,39,52,B,4
2024,LAND ROVER,RANGE ROVER,SE,P525,AWD 4D,HYBRID,2024LAND ROVERRANGE ROVERSEP525AWD 4DHYBRID,34,47,B,4
2024,LAND ROVER,RANGE ROVER,SV,,AWD 4D,HYBRID,2024LAND ROVERRANGE ROVERSVAWD 4DHYBRID,58,71,B,4
2024,LAND ROVER,RANGE ROVER,SV,P525,AWD 4D,HYBRID,2024LAND ROVERRANGE ROVERSVP525AWD 4DHYBRID,59,72,B,4
2024,LAND ROVER,RANGE ROVER SPORT DYNAMIC SE,,DYNAMIC,AWD 4D,HYBRID,2024LAND ROVERRANGE ROVER SPORT DYNAMIC SEDYNAMICAWD 4DHYBRID,33,43,B,5
2024,LAND ROVER,RANGE ROVER SPORT DYNAMIC SE,,P400,AWD 4D,HYBRID,2024LAND ROVERRANGE ROVER SPORT DYNAMIC SEP400AWD 4DHYBRID,33,45,B,5
2024,LAND ROVER,RANGE ROVER VELAR DYNAMIC HSE,,,AWD 4D,HYBRID,2024LAND ROVERRANGE ROVER VELAR DYNAMIC HSEAWD 4DHYBRID,31,32,D,5
2024,LAND ROVER,RANGE ROVER VELAR R DYNAMIC SE,,,,HYBRID,2024LAND ROVERRANGE ROVER VELAR R DYNAMIC SEHYBRID,30,31,D,5
2024,LAND ROVER,RANGE ROVER VELAR R DYNAMIC SE,,,AWD 4D,,2024LAND ROVERRANGE ROVER VELAR R DYNAMIC SEAWD 4D,28,29,D,5
2024,LAND ROVER,RANGE ROVER VELAR S,,,AWD 4D,,2024LAND ROVERRANGE ROVER VELAR SAWD 4D,28,30,C,5
2024,LEXUS,NX 250,,,4D AWD,,2024LEXUSNX 2504D AWD,23,24,C,5
2024,LEXUS,NX 250,,,4D 2WD,,2024LEXUSNX 2504D 2WD,22,23,C,5
2024,LEXUS,NX 250,PREMIUM,,4D AWD,,2024LEXUSNX 250PREMIUM4D AWD,23,24,C,5
2024,LEXUS,NX 250,PREMIUM,,4D 2WD,,2024LEXUSNX 250PREMIUM4D 2WD,23,24,C,5
2024,LEXUS,NX 350,,,4D AWD,,2024LEXUSNX 3504D AWD,23,24,C,5
2024,LEXUS,NX 350,F SPORT,HANDLING,4D AWD,,2024LEXUSNX 350F SPORTHANDLING4D AWD,24,25,C,5
2024,LEXUS,NX 350,LUXURY,,4D AWD,,2024LEXUSNX 350LUXURY4D AWD,24,25,C,5
2024,LEXUS,NX 350,PREMIUM,,4D AWD,,2024LEXUSNX 350PREMIUM4D AWD,24,25,C,5
2024,LEXUS,NX 350H,,,4D AWD,PHEV,2024LEXUSNX 350H4D AWDPHEV,23,24,C,5
2024,LEXUS,NX 350H,LUXURY,,4D AWD,PHEV,2024LEXUSNX 350HLUXURY4D AWDPHEV,24,25,C,5
2024,LEXUS,NX 350H,PREMIUM,,4D AWD,PHEV,2024LEXUSNX 350HPREMIUM4D AWDPHEV,24,25,C,5
2024,LEXUS,NX 450 PHEV,F SPORT,HANDLING,4D AWD,PHEV,2024LEXUSNX 450 PHEVF SPORTHANDLING4D AWDPHEV,26,27,C,5
2024,LEXUS,NX 450 PHEV,LUXURY,,4D AWD,PHEV,2024LEXUSNX 450 PHEVLUXURY4D AWDPHEV,26,27,C,5
2024,LEXUS,UX 250H,,,AWD 4D,,2024LEXUSUX 250HAWD 4D,23,23,D,4
2024,LEXUS,UX 250H,,,2WD 4D,,2024LEXUSUX 250H2WD 4D,22,22,D,4
2024,LEXUS,UX 250H,F SPORT DESIGN,,AWD 4D,,2024LEXUSUX 250HF SPORT DESIGNAWD 4D,23,23,D,4
2024,LEXUS,UX 250H,F SPORT DESIGN,,2WD 4D,,2024LEXUSUX 250HF SPORT DESIGN2WD 4D,23,23,D,4
2024,LEXUS,UX 250H,F SPORT HANDLING,,AWD 4D,,2024LEXUSUX 250HF SPORT HANDLINGAWD 4D,24,24,D,4
2024,LEXUS,UX 250H,F SPORT HANDLING,,2WD 4D,,2024LEXUSUX 250HF SPORT HANDLING2WD 4D,24,24,D,4
2024,LEXUS,UX 250H,PREMIUM,,AWD 4D,,2024LEXUSUX 250HPREMIUMAWD 4D,23,23,D,4
2024,LEXUS,UX 250H,PREMIUM,,2WD 4D,,2024LEXUSUX 250HPREMIUM2WD 4D,23,23,D,4
2024,MERCEDES-BENZ,AMG GLE53,4MATIC,,CPE,HYBRID,2024MERCEDES-BENZAMG GLE534MATICCPEHYBRID,34,34,C,4
2024,MERCEDES-BENZ,AMG GLE53,4MATIC,,4D,HYBRID,2024MERCEDES-BENZAMG GLE534MATIC4DHYBRID,31,31,B,4
2024,MERCEDES-BENZ,AMG GLE53,4MATIC,,4D,HYBRID,2024MERCEDES-BENZAMG GLE534MATIC4DHYBRID,35,35,B,4
2024,MERCEDES-BENZ,EQE,AMG 53 4MATIC,,AWD 4D,ELECTRIC,2024MERCEDES-BENZEQEAMG 53 4MATICAWD 4DELECTRIC,35,35,B,4
2024,MERCEDES-BENZ,GLE350,4MATIC,,4WD 4D,,2024MERCEDES-BENZGLE3504MATIC4WD 4D,28,29,D,5
2024,MERCEDES-BENZ,GLE350,4MATIC,,4WD 4D,,2024MERCEDES-BENZGLE3504MATIC4WD 4D,28,29,D,5
2024,MERCEDES-BENZ,GLE450,4MATIC,,4WD 4D,,2024MERCEDES-BENZGLE4504MATIC4WD 4D,27,27,B,4
2024,MERCEDES-BENZ,GLE450,4MATIC,,4WD 4D,,2024MERCEDES-BENZGLE4504MATIC4WD 4D,27,27,B,4
2024,MERCEDES-BENZ,GLE450E,4MATIC,,AWD 4D,PHEV,2024MERCEDES-BENZGLE450E4MATICAWD 4DPHEV,28,29,B,5
2024,TOYOTA,GRAND HIGHLANDER,LIMITED,,AWD 4D,,2024TOYOTAGRAND HIGHLANDERLIMITEDAWD 4D,24,25,B,5
2024,TOYOTA,GRAND HIGHLANDER,LIMITED,,AWD 4D,HYBRID,2024TOYOTAGRAND HIGHLANDERLIMITEDAWD 4DHYBRID,25,26,B,5
2024,TOYOTA,GRAND HIGHLANDER,LIMITED,,4D 2WD,,2024TOYOTAGRAND HIGHLANDERLIMITED4D 2WD,24,25,B,5
2024,TOYOTA,GRAND HIGHLANDER,MAX LIMITED,,AWD 4D,HYBRID,2024TOYOTAGRAND HIGHLANDERMAX LIMITEDAWD 4DHYBRID,25,26,B,5
2024,TOYOTA,GRAND HIGHLANDER,MAX PLATINUM,,AWD 4D,HYBRID,2024TOYOTAGRAND HIGHLANDERMAX PLATINUMAWD 4DHYBRID,26,27,B,5
2024,TOYOTA,GRAND HIGHLANDER,PLATINUM,,AWD 4D,,2024TOYOTAGRAND HIGHLANDERPLATINUMAWD 4D,25,26,B,5
2024,TOYOTA,GRAND HIGHLANDER,XLE,,AWD 4D,HYBRID,2024TOYOTAGRAND HIGHLANDERXLEAWD 4DHYBRID,24,25,B,5
2024,TOYOTA,GRAND HIGHLANDER,XLE,,AWD 4D,,2024TOYOTAGRAND HIGHLANDERXLEAWD 4D,23,24,B,5
2024,TOYOTA,GRAND HIGHLANDER,XLE,,4D 2WD,HYBRID,2024TOYOTAGRAND HIGHLANDERXLE4D 2WDHYBRID,23,24,B,5
2024,TOYOTA,GRAND HIGHLANDER,XLE,,4D 2WD,,2024TOYOTAGRAND HIGHLANDERXLE4D 2WD,23,24,B,5
2024,VOLKSWAGEN,ATLAS,2.0 SE,,2WD 4D,,2024VOLKSWAGENATLAS2.0 SE2WD 4D,19,21,A,3
2024,VOLKSWAGEN,ATLAS,2.0 SE,TECH PKG,2WD 4D,,2024VOLKSWAGENATLAS2.0 SETECH PKG2WD 4D,20,22,A,3
2024,VOLKSWAGEN,ATLAS,2.0 SE,TECH-SUNROOF PKG,2WD 4D,,2024VOLKSWAGENATLAS2.0 SETECH-SUNROOF PKG2WD 4D,20,22,A,3
2024,VOLKSWAGEN,ATLAS,2.0 4MOTION SE,,4WD 4D,,2024VOLKSWAGENATLAS2.0 4MOTION SE4WD 4D,18,20,A,3
2024,VOLKSWAGEN,ATLAS,2.0 4MOTION SE,TECH PKG,4WD 4D,,2024VOLKSWAGENATLAS2.0 4MOTION SETECH PKG4WD 4D,19,21,A,3
2024,VOLKSWAGEN,ATLAS,2.0 4MOTION SE,TECH-SUNROOF PKG,4WD 4D,,2024VOLKSWAGENATLAS2.0 4MOTION SETECH-SUNROOF PKG4WD 4D,19,21,A,3
2024,VOLKSWAGEN,ATLAS,2.0 4MOTION SEL,,4WD 4D,,2024VOLKSWAGENATLAS2.0 4MOTION SEL4WD 4D,20,22,A,3
2024,VOLKSWAGEN,ATLAS,2.0 SEL PREMIUM R-LINE,,4WD 4D,,2024VOLKSWAGENATLAS2.0 SEL PREMIUM R-LINE4WD 4D,21,23,A,3
2024,VOLKSWAGEN,ATLAS CROSS SPORT,2.0 TSI SE,,4DR,,2024VOLKSWAGENATLAS CROSS SPORT2.0 TSI SE4DR,19,21,A,3
2024,VOLKSWAGEN,ATLAS CROSS SPORT,2.0 TSI SE,TECH PKG,4DR,,2024VOLKSWAGENATLAS CROSS SPORT2.0 TSI SETECH PKG4DR,20,22,A,3
2024,VOLKSWAGEN,ATLAS CROSS SPORT,2.0 TSI SE,TECH-SUNROOF PKG,4DR,,2024VOLKSWAGENATLAS CROSS SPORT2.0 TSI SETECH-SUNROOF PKG4DR,20,22,A,3
2024,VOLKSWAGEN,ATLAS CROSS SPORT,4MOTION PREM R-LINE,PREMIUM R-LINE,4DR,,2024VOLKSWAGENATLAS CROSS SPORT4MOTION PREM R-LINEPREMIUM R-LINE4DR,22,24,A,3
2024,VOLKSWAGEN,ATLAS CROSS SPORT,4MOTION 2.0 TSI SE,TECH PKG,4DR,,2024VOLKSWAGENATLAS CROSS SPORT4MOTION 2.0 TSI SETECH PKG4DR,20,22,A,3
2024,VOLKSWAGEN,ATLAS CROSS SPORT,4MOTION 2.0 TSI SE,TECH PKG,4DR,,2024VOLKSWAGENATLAS CROSS SPORT4MOTION 2.0 TSI SETECH PKG4DR,19,21,A,3
2024,VOLKSWAGEN,ATLAS CROSS SPORT,4MOTION 2.0 TSI SE,TECH-SUNROOF PKG,4DR,,2024VOLKSWAGENATLAS CROSS SPORT4MOTION 2.0 TSI SETECH-SUNROOF PKG4DR,20,22,A,3
2024,VOLKSWAGEN,ATLAS CROSS SPORT,4MOTION 2.0 TSI SEL,,4DR,,2024VOLKSWAGENATLAS CROSS SPORT4MOTION 2.0 TSI SEL4DR,21,23,A,3
2024,VOLKSWAGEN,ATLAS CROSS SPORT,4MOTION 2.0 TSI SEL,R-LINE,4DR,,2024VOLKSWAGENATLAS CROSS SPORT4MOTION 2.0 TSI SELR-LINE4DR,21,23,A,3
2023,ACURA,INTEGRA,,,4D HB,,2023ACURAINTEGRA4D HB,23,23,C,4
2023,ACURA,INTEGRA,A-SPEC,,4D HB,,2023ACURAINTEGRAA-SPEC4D HB,23,23,C,4
2023,ACURA,INTEGRA,A-SPEC,TECH,4D HB,,2023ACURAINTEGRAA-SPECTECH4D HB,23,23,C,5
2023,ACURA,INTEGRA,A-SPEC,TECH,4D HB,,2023ACURAINTEGRAA-SPECTECH4D HB,23,23,C,3
2023,ACURA,TLX,2.0T,,4D SED,,2023ACURATLX2.0T4D SED,26,23,D,5
2023,ACURA,TLX,2.0T,A-SPEC,AWD 4D,,2023ACURATLX2.0TA-SPECAWD 4D,25,23,D,5
2023,ACURA,TLX,2.0T,A-SPEC,4D SED,,2023ACURATLX2.0TA-SPEC4D SED,26,24,D,2
2023,ACURA,TLX,2.0T,ADVANCE PKG,AWD 4D,,2023ACURATLX2.0TADVANCE PKGAWD 4D,26,23,D,5
2023,ACURA,TLX,2.0T,TECH PKG,4D SED,,2023ACURATLX2.0TTECH PKG4D SED,26,23,D,2
2023,ACURA,TLX,TYPE-S,,AWD 4D,,2023ACURATLXTYPE-SAWD 4D,28,25,E,7
2023,ACURA,TLX,TYPE-S,PERF WHL-TIRE,AWD 4D,,2023ACURATLXTYPE-SPERF WHL-TIREAWD 4D,28,25,E,7
2023,ACURA,TLX,TYPE-S,PERF WHL-TIRE,AWD 4D,,2023ACURATLXTYPE-SPERF WHL-TIREAWD 4D,28,25,C,7
2023,ACURA,MDX,,,2WD 4D,,2023ACURAMDX2WD 4D,19,24,D,3
2023,ACURA,MDX,,,4WD 4D,,2023ACURAMDX4WD 4D,21,22,D,4
2023,ACURA,MDX,,ADVANCE PKG,4WD 4D,,2023ACURAMDXADVANCE PKG4WD 4D,25,24,D,2
2023,ACURA,MDX,,TECH PKG,2WD 4D,,2023ACURAMDXTECH PKG2WD 4D,20,25,D,3
2023,ACURA,MDX,,TECH PKG,4WD 4D,,2023ACURAMDXTECH PKG4WD 4D,22,23,D,4
2023,ACURA,MDX,A-SPEC,,4WD 4D,,2023ACURAMDXA-SPEC4WD 4D,24,23,D,2
2023,ACURA,MDX,TYPE S,ADVANCE PKG,4WD 4D,,2023ACURAMDXTYPE SADVANCE PKG4WD 4D,28,27,D,2
2023,ACURA,RDX,,,AWD 4D,,2023ACURARDXAWD 4D,17,18,C,1
2023,ACURA,RDX,,,2WD 4D,,2023ACURARDX2WD 4D,16,18,C,1
2023,ACURA,RDX,A-SPEC PKG,,AWD 4D,,2023ACURARDXA-SPEC PKGAWD 4D,17,20,C,1
2023,ACURA,RDX,A-SPEC PKG,,2WD 4D,,2023ACURARDXA-SPEC PKG2WD 4D,17,21,C,1
2023,ACURA,RDX,A-SPEC W/ADV PKG,,AWD 4D,,2023ACURARDXA-SPEC W/ADV PKGAWD 4D,22,20,C,2
2023,ACURA,RDX,ADVANCE PKG,,AWD 4D,,2023ACURARDXADVANCE PKGAWD 4D,22,20,C,1
2023,ACURA,RDX,TECHNOLOGY PKG,,AWD 4D,,2023ACURARDXTECHNOLOGY PKGAWD 4D,17,19,C,1
2023,ACURA,RDX,TECHNOLOGY PKG,,2WD 4D,,2023ACURARDXTECHNOLOGY PKG2WD 4D,16,19,C,1
2023,ALFA ROMEO,GIULIA,,,AWD 4D,,2023ALFA ROMEOGIULIAAWD 4D,31,27,D,6
2023,ALFA ROMEO,GIULIA,,,4D SED,,2023ALFA ROMEOGIULIA4D SED,29,25,D,6
2023,ALFA ROMEO,GIULIA,QUADRIFOGLIO,,4D SED,,2023ALFA ROMEOGIULIAQUADRIFOGLIO4D SED,39,33,D,6
2023,ALFA ROMEO,GIULIA,TI,,AWD 4D,,2023ALFA ROMEOGIULIATIAWD 4D,31,27,D,6
2023,ALFA ROMEO,GIULIA,TI,,4D SED,,2023ALFA ROMEOGIULIATI4D SED,27,25,D,4
2023,ALFA ROMEO,STELVIO,QUADRIFOGLIO,,AWD 4D,,2023ALFA ROMEOSTELVIOQUADRIFOGLIOAWD 4D,33,33,C,5
2023,ALFA ROMEO,STELVIO,SPRINT,,AWD 4D,,2023ALFA ROMEOSTELVIOSPRINTAWD 4D,21,23,C,2
2023,ALFA ROMEO,STELVIO,SPRINT,,2WD 4D,,2023ALFA ROMEOSTELVIOSPRINT2WD 4D,21,23,C,1
2023,ALFA ROMEO,STELVIO,TI,,AWD 4D,,2023ALFA ROMEOSTELVIOTIAWD 4D,25,25,C,3
2023,AUDI,A3,PREMIUM,,4D SED,HYBRID,2023AUDIA3PREMIUM4D SEDHYBRID,23,22,C,8
2023,AUDI,A3,PREMIUM,,4D SED,HYBRID,2023AUDIA3PREMIUM4D SEDHYBRID,25,20,C,4
2023,AUDI,A3,PREMIUM PLUS,,4D SED,HYBRID,2023AUDIA3PREMIUM PLUS4D SEDHYBRID,25,23,C,3
2023,AUDI,A3,PREMIUM PLUS,,4D SED,HYBRID,2023AUDIA3PREMIUM PLUS4D SEDHYBRID,24,23,C,8
2023,AUDI,A3,QUATTRO PREM,,4D SED,HYBRID,2023AUDIA3QUATTRO PREM4D SEDHYBRID,24,23,C,8
2023,AUDI,A3,QUATTRO PREM PLUS,,4D SED,HYBRID,2023AUDIA3QUATTRO PREM PLUS4D SEDHYBRID,25,24,C,8
2023,AUDI,A3,QUATTRO PREM PLUS,,4D SED,HYBRID,2023AUDIA3QUATTRO PREM PLUS4D SEDHYBRID,26,22,C,3
2023,AUDI,A3,QUATTRO PREMIUM,,4D SED,HYBRID,2023AUDIA3QUATTRO PREMIUM4D SEDHYBRID,26,21,C,3
2023,AUDI,A4,2.0 ALLROAD QUATTRO,PREMIUM,4D SED,HYBRID,2023AUDIA42.0 ALLROAD QUATTROPREMIUM4D SEDHYBRID,25,23,C,3
2023,AUDI,A4,2.0 ALLROAD QUATTRO,PREMIUM PLUS,4D SED,HYBRID,2023AUDIA42.0 ALLROAD QUATTROPREMIUM PLUS4D SEDHYBRID,27,25,C,3
2023,AUDI,A4,2.0 ALLROAD QUATTRO,PRESTIGE,4D SED,HYBRID,2023AUDIA42.0 ALLROAD QUATTROPRESTIGE4D SEDHYBRID,27,26,C,3
2023,AUDI,A4,2.0 QUATTRO PREMIUM,,4D SED,HYBRID,2023AUDIA42.0 QUATTRO PREMIUM4D SEDHYBRID,26,22,C,2
2023,AUDI,A4,2.0 QUATTRO PREMIUM,,4D SED,HYBRID,2023AUDIA42.0 QUATTRO PREMIUM4D SEDHYBRID,26,24,C,2
2023,AUDI,A4,2.0 QUATTRO PREMIUM,,4D SED,HYBRID,2023AUDIA42.0 QUATTRO PREMIUM4D SEDHYBRID,26,22,C,2
2023,AUDI,A4,2.0 QUATTRO PREMIUM PLUS,,4D SED,HYBRID,2023AUDIA42.0 QUATTRO PREMIUM PLUS4D SEDHYBRID,27,25,C,2
2023,AUDI,A4,2.0 QUATTRO PREMIUM PLUS,,4D SED,HYBRID,2023AUDIA42.0 QUATTRO PREMIUM PLUS4D SEDHYBRID,28,24,C,5
2023,AUDI,A4,2.0 QUATTRO PREMIUM PLUS,,4D SED,HYBRID,2023AUDIA42.0 QUATTRO PREMIUM PLUS4D SEDHYBRID,26,24,C,5
2023,AUDI,A4,2.0 QUATTRO PRESTIGE,,4D SED,HYBRID,2023AUDIA42.0 QUATTRO PRESTIGE4D SEDHYBRID,30,26,C,2
