MAKE,MODEL,SERIES,OPTIONPACKAGE,BODYSTYLE,Wheelbase,ENGINE,GRG,DRG,VSD,LRG,YEAR
GENESIS,G70,SPORT,,AWD 4D,,,27,29,D,4,2023
GENESIS,G80,2.5T,,,,,28,30,D,4,2023
GENESIS,G80,2.5T,,AWD,,,28,30,D,4,2023
GENESIS,G80,2.5T ADVANCED,,4D SED,,,29,28,D,4,2023
GENESIS,G80,2.5T ADVANCED,,AWD,,,29,28,D,4,2023
GENESIS,G80,2.5T PRESTIGE,,4D SED,,,30,31,D,5,2023
GENESIS,G80,2.5T PRESTIGE,,4D SED,,,29,28,D,7,2023
GENESIS,G80,2.5T SPORT PRESTIGE,,AWD,,,28,32,D,8,2023
GENESIS,G80,2.5T SPORT PRESTIGE,,AWD,,,29,32,E,5,2023
GENESIS,G80,2.5T STANDARD,,4D SED,,,27,27,D,6,2023
GENESIS,G80,2.5T STANDARD,,AWD,,,27,30,D,8,2023
GENESIS,G80,3.5T SPORT PRESTIGE,,AWD,,,33,40,C,7,2023
GENESIS,G80,3.5T STANDARD,,AWD,,,33,40,C,7,2023
GENESIS,G80,ELECTRIFIED,,AWD,,ELECTRIC,30,43,B,9,2023
GENESIS,G90,3.5T,,AWD,,,36,40,D,7,2023
GENESIS,G90,3.5T E-SUPERCHARGER,,AWD,,HYBRID,36,40,D,8,2023
GENESIS,GV60,ADVANCED,,4D AWD,,ELECTRIC,29,31,C,5,2023
GENESIS,GV60,PERFORMANCE,,4D AWD,,ELECTRIC,35,36,B,5,2023
GENESIS,GV70,2.5T STANDARD,,AWD,,,25,24,D,4,2023
GENESIS,GV70,2.5T STANDARD,ADVANCED,AWD,,,25,24,D,4,2023
GENESIS,GV70,2.5T STANDARD,SELECT,AWD,,,25,24,D,4,2023
GENESIS,GV70,2.5T STANDARD,SPORT PRESTIGE,AWD,,,25,24,D,4,2023
GENESIS,GV70,3.5T SPORT,,AWD,,,30,30,D,4,2023
GENESIS,GV70,3.5T SPORT,ADVANCED,AWD,,,30,31,D,4,2023
GENESIS,GV70,3.5T SPORT,PRESTIGE,AWD,,,30,31,D,4,2023
GENESIS,GV70,ELECTRIFIED,ADVANCED,AWD,,ELECTRIC,28,29,B,6,2023
GENESIS,GV70,ELECTRIFIED,PRESTIGE,AWD,,ELECTRIC,31,31,B,5,2023
GENESIS,GV80,2.5T,,AWD,,,27,31,C,2,2023
GENESIS,GV80,2.5T ADVANCED,,AWD,,,27,31,C,2,2023
GENESIS,GV80,2.5T PRESTIGE,,AWD,,,27,31,C,2,2023
GENESIS,GV80,3.5T,,AWD,,,28,35,C,2,2023
GENESIS,GV80,3.5T ADVANCED,,AWD,,,28,35,C,2,2023
GENESIS,GV80,3.5T ADVANCED PLUS,,AWD,,,28,35,C,2,2023
GENESIS,GV80,3.5T PRESTIGE,,AWD,,,28,35,C,2,2023
GENESIS,GV80,3.5T PRESTIGE MATTE,,AWD,,,28,35,C,2,2023
GMC,ACADIA,AT4,,AWD,,,22,22,C,4,2023
GMC,ACADIA,AT4 - 4SB,,AWD,,,22,22,C,5,2023
GMC,ACADIA,DENALI - 5SA,,AWD,,,23,22,C,4,2023
GMC,ACADIA,DENALI - 5SA,,AWD,,,23,24,C,4,2023
GMC,ACADIA,DENALI - 5SA,,FWD,,,23,22,C,5,2023
GMC,ACADIA,DENALI - 5SA,,FWD,,,22,21,C,3,2023
GMC,ACADIA,SLE - 3SA,,AWD,,,21,22,C,3,2023
GMC,ACADIA,SLE - 3SA,,AWD,,,21,20,C,3,2023
GMC,ACADIA,SLE - 3SA,,FWD,,,20,17,C,3,2023
GMC,ACADIA,SLE - 3SA,,FWD,,,19,17,C,3,2023
GMC,ACADIA,SLT - 4SA,,AWD,,,22,22,C,4,2023
GMC,ACADIA,SLT - 4SA,,AWD,,,22,20,C,5,2023
GMC,ACADIA,SLT - 4SA,,FWD,,,22,18,C,3,2023
GMC,ACADIA,SLT - 4SA,,FWD,,,21,17,C,5,2023
GMC,CANYON,CREW CAB,AT4,4WD,,,21,23,A,6,2023
GMC,CANYON,CREW CAB,AT4X,4WD,,,22,23,A,7,2023
GMC,CANYON,CREW CAB,DENALI,4WD,,,21,23,A,6,2023
GMC,CANYON,CREW CAB,ELEVATION,2WD,,,20,18,B,9,2023
GMC,CANYON,CREW CAB,ELEVATION,4WD,,,20,22,A,8,2023
GMC,HUMMER EV,,,AWD 4D,,ELECTRIC,39,44,B,9,2023
GMC,SAVANA,,2500,2WD,,,18,16,A,9,2023
GMC,SAVANA,,2500,2WD,,,21,16,A,9,2023
GMC,SAVANA,,2500,EXT 2WD,,,16,16,A,9,2023
GMC,SAVANA,,2500,EXT 2WD,,,17,16,A,9,2023
GMC,SAVANA,,2500,EXT 2WD,,,21,16,A,9,2023
GMC,SAVANA,,3500,2WD,,,21,17,B,7,2023
GMC,SAVANA,,3500,2WD,,,21,17,B,6,2023
GMC,SAVANA,,3500,2WD,,DIESEL,21,17,B,7,2023
GMC,SAVANA,,3500,EXT 2WD,,,21,17,B,7,2023
GMC,SAVANA,,3500,EXT 2WD,,,21,17,B,6,2023
GMC,SAVANA,,3500,EXT 2WD,,DIESEL,15,14,B,9,2023
GMC,SIERRA 1500 2WD,BASE,,,,,19,20,A,9,2023
GMC,SIERRA 1500 2WD,BASE,,CREW CAB,,,20,22,B,8,2023
GMC,SIERRA 1500 2WD,DENALI,,CREW CAB,,,25,29,A,8,2023
GMC,SIERRA 1500 2WD,DENALI,,CREW CAB,,DIESEL,24,30,A,9,2023
GMC,SIERRA 1500 2WD,ELEVATION,,CREW CAB,,,22,24,B,8,2023
GMC,SIERRA 1500 2WD,ELEVATION,,CREW CAB,,,21,25,A,8,2023
GMC,SIERRA 1500 2WD,ELEVATION,,CREW CAB,,DIESEL,22,29,B,9,2023
GMC,SIERRA 1500 2WD,ELEVATION,,CREW CAB,,DIESEL,21,25,A,8,2023
GMC,SIERRA 1500 2WD,ELEVATION,,DBL CAB,,,22,24,B,8,2023
GMC,SIERRA 1500 2WD,ELEVATION,,DBL CAB,,,21,25,A,8,2023
GMC,SIERRA 1500 2WD,ELEVATION,,DBL CAB,,DIESEL,22,27,A,9,2023
GMC,SIERRA 1500 2WD,SLE,,CREW CAB,,,21,24,A,8,2023
GMC,SIERRA 1500 2WD,SLE,,CREW CAB,,,21,25,A,8,2023
GMC,SIERRA 1500 2WD,SLE,,CREW CAB,,,22,24,B,8,2023
GMC,SIERRA 1500 2WD,SLE,,CREW CAB,,DIESEL,22,26,A,8,2023
GMC,SIERRA 1500 2WD,SLE,,CREW CAB,,DIESEL,21,25,A,8,2023
GMC,SIERRA 1500 2WD,SLE,,DBL CAB,,,21,22,A,9,2023
GMC,SIERRA 1500 2WD,SLE,,DBL CAB,,,20,22,A,9,2023
GMC,SIERRA 1500 2WD,SLE,,DBL CAB,,DIESEL,20,22,A,9,2023
GMC,SIERRA 1500 2WD,SLT,,CREW CAB,,,22,25,A,8,2023
GMC,SIERRA 1500 2WD,SLT,,CREW CAB,,,21,25,A,8,2023
GMC,SIERRA 1500 2WD,SLT,,CREW CAB,,DIESEL,22,29,A,9,2023
GMC,SIERRA 1500 2WD,SLT,,CREW CAB,,DIESEL,22,25,A,8,2023
GMC,SIERRA 1500 4WD,,,4WD,,,21,23,A,9,2023
GMC,SIERRA 1500 4WD,AT4,,CREW CAB,,6.2L V8,25,33,A,9,2023
GMC,SIERRA 1500 4WD,AT4,,CREW CAB,,DIESEL,24,33,A,8,2023
GMC,SIERRA 1500 4WD,AT4-X,AT4X,CREW CAB,,6.2L V8,25,35,A,8,2023
GMC,SIERRA 1500 4WD,DENALI,,CREW CAB,,,25,34,A,9,2023
GMC,SIERRA 1500 4WD,DENALI,,CREW CAB,,6.2L V8,25,34,A,9,2023
GMC,SIERRA 1500 4WD,DENALI,,CREW CAB,,DIESEL,24,33,A,9,2023
GMC,SIERRA 1500 4WD,DENALI,ULTIMATE,CREW CAB,,6.2L V8,25,34,A,8,2023
GMC,SIERRA 1500 4WD,DENALI,ULTIMATE,CREW CAB,,DIESEL,25,34,A,9,2023
GMC,SIERRA 1500 4WD,ELEVATION,,CREW CAB,,,22,26,A,7,2023
GMC,SIERRA 1500 4WD,ELEVATION,,CREW CAB,,,23,26,A,8,2023
GMC,SIERRA 1500 4WD,ELEVATION,,CREW CAB,,DIESEL,23,31,A,8,2023
GMC,SIERRA 1500 4WD,ELEVATION,,DBL CAB,,,22,25,A,8,2023
GMC,SIERRA 1500 4WD,ELEVATION,,DBL CAB,,,22,25,A,9,2023
GMC,SIERRA 1500 4WD,ELEVATION,,DBL CAB,,,22,26,A,8,2023
GMC,SIERRA 1500 4WD,ELEVATION,,DBL CAB,,DIESEL,23,30,A,9,2023
GMC,SIERRA 1500 4WD,ELEVATION 3VL,,CREW CAB,,,22,25,A,8,2023
GMC,SIERRA 1500 4WD,ELEVATION 3VL,,DBL CAB,,,22,24,A,8,2023
GMC,SIERRA 1500 4WD,PRO,,CREW CAB,,,21,24,A,8,2023
GMC,SIERRA 1500 4WD,PRO,,DBL CAB,,,21,22,A,9,2023
GMC,SIERRA 1500 4WD,PRO,,REG CAB,,,20,22,A,9,2023
GMC,SIERRA 1500 4WD,SLE,,CREW CAB,,,22,26,A,8,2023
GMC,SIERRA 1500 4WD,SLE,,CREW CAB,,DIESEL,23,30,A,8,2023
GMC,SIERRA 1500 4WD,SLE,,DBL CAB,,,22,25,A,8,2023
GMC,SIERRA 1500 4WD,SLE,,DBL CAB,,DIESEL,22,28,A,9,2023
GMC,SIERRA 1500 4WD,SLT,,CREW CAB,,,23,26,A,7,2023
GMC,SIERRA 1500 4WD,SLT,,CREW CAB,,6.2L V8,23,26,A,7,2023
GMC,SIERRA 1500 4WD,SLT,,CREW CAB,,DIESEL,23,31,A,8,2023
GMC,SIERRA 2500 HD,2 SLE,,CREW CAB,,,22,22,B,9,2023
GMC,SIERRA 2500 HD,2 SLE,,CREW CAB,,,23,17,A,9,2023
GMC,SIERRA 2500 HD,2 SLE,,CREW CAB,,DIESEL,23,17,A,9,2023
GMC,SIERRA 2500 HD,2 SLE,,DBL CAB,,,22,22,B,9,2023
GMC,SIERRA 2500 HD,2 SLE,,DBL CAB,,,21,16,A,9,2023
GMC,SIERRA 2500 HD,2 SLE,,DBL CAB,,,22,20,B,9,2023
GMC,SIERRA 2500 HD,2 SLE,,DBL CAB,,,23,17,A,9,2023
GMC,SIERRA 2500 HD,2 SLE,,DBL CAB,,DIESEL,23,17,A,9,2023
GMC,SIERRA 2500 HD,2 SLE,,DBL CAB,,DIESEL,21,16,A,9,2023
GMC,SIERRA 2500 HD,2 SLE,,REG CAB,,,22,22,B,9,2023
GMC,SIERRA 2500 HD,2 SLE,,REG CAB,,,21,16,A,9,2023
GMC,SIERRA 2500 HD,2 SLE,,REG CAB,,,22,17,A,9,2023
GMC,SIERRA 2500 HD,2 SLE,,REG CAB,,DIESEL,22,17,A,9,2023
GMC,SIERRA 2500 HD,2 SLT,,CREW CAB,,,24,19,A,9,2023
GMC,SIERRA 2500 HD,2 SLT,,CREW CAB,,,24,18,A,9,2023
GMC,SIERRA 2500 HD,2 SLT,,CREW CAB,,DIESEL,24,19,A,9,2023
GMC,SIERRA 2500 HD,2 SLT,,DBL CAB,,,24,18,A,9,2023
GMC,SIERRA 2500 HD,2 SLT,,DBL CAB,,DIESEL,24,18,A,9,2023
GMC,SIERRA 2500 HD,4,,4D 4WD,,,21,21,A,9,2023
GMC,SIERRA 2500 HD,4,,4D 4WD,,DIESEL,23,24,A,9,2023
GMC,SIERRA 2500 HD,4 AT4,,CREW CAB,,,26,33,A,9,2023
GMC,SIERRA 2500 HD,4 AT4,,CREW CAB,,,25,33,A,9,2023
GMC,SIERRA 2500 HD,4 AT4,,CREW CAB,,,25,28,A,9,2023
GMC,SIERRA 2500 HD,4 AT4,,CREW CAB,,DIESEL,25,33,A,9,2023
GMC,SIERRA 2500 HD,4 DENALI,,CREW CAB,,,26,34,A,9,2023
GMC,SIERRA 2500 HD,4 DENALI,,CREW CAB,,,25,29,A,9,2023
GMC,SIERRA 2500 HD,4 DENALI,,CREW CAB,,DIESEL,26,34,A,9,2023
GMC,SIERRA 2500 HD,4 DENALI,,CREW CAB,,DIESEL,27,34,A,9,2023
GMC,SIERRA 2500 HD,4 SLE,,CREW CAB,,,21,24,A,9,2023
GMC,SIERRA 2500 HD,4 SLE,,CREW CAB,,,22,22,A,9,2023
GMC,SIERRA 2500 HD,4 SLE,,CREW CAB,,DIESEL,22,25,A,9,2023
GMC,SIERRA 2500 HD,4 SLE,,CREW CAB,,DIESEL,24,28,A,9,2023
GMC,SIERRA 2500 HD,4 SLE,,DBL CAB,,,21,24,A,9,2023
GMC,SIERRA 2500 HD,4 SLE,,DBL CAB,,,22,22,A,9,2023
GMC,SIERRA 2500 HD,4 SLE,,DBL CAB,,DIESEL,21,24,A,9,2023
GMC,SIERRA 2500 HD,4 SLE,,DBL CAB,,DIESEL,22,25,A,9,2023
GMC,SIERRA 2500 HD,4 SLE,,REG CAB,,,21,24,A,9,2023
GMC,SIERRA 2500 HD,4 SLE,,REG CAB,,,21,23,A,9,2023
GMC,SIERRA 2500 HD,4 SLE,,REG CAB,,DIESEL,22,25,A,9,2023
GMC,SIERRA 2500 HD,4 SLT,,CREW CAB,,,24,32,A,9,2023
GMC,SIERRA 2500 HD,4 SLT,,CREW CAB,,,24,25,A,9,2023
GMC,SIERRA 2500 HD,4 SLT,,CREW CAB,,DIESEL,24,32,A,9,2023
GMC,SIERRA 2500 HD,4 SLT,,CREW CAB,,DIESEL,25,31,A,9,2023
GMC,SIERRA 2500 HD,4 SLT,,DBL CAB,,,24,32,A,9,2023
GMC,SIERRA 2500 HD,4 SLT,,DBL CAB,,DIESEL,24,32,A,9,2023
GMC,SIERRA 3500 2WD,SLE,,CREW CAB,,,24,29,A,9,2023
GMC,SIERRA 3500 2WD,SLE,,CREW CAB,,DIESEL,24,29,A,9,2023
GMC,SIERRA 3500 2WD,SLE,,DBL CAB,,,24,29,A,9,2023
GMC,SIERRA 3500 2WD,SLE,,DBL CAB,,DIESEL,24,29,A,9,2023
GMC,SIERRA 3500 2WD,SLE,,REG CAB,,,20,22,A,9,2023
GMC,SIERRA 3500 2WD,SLE,,REG CAB,,DIESEL,20,22,A,9,2023
GMC,SIERRA 3500 2WD,SLT,,CREW CAB,,,26,30,A,9,2023
GMC,SIERRA 3500 2WD,SLT,,CREW CAB,,DIESEL,26,30,A,9,2023
GMC,SIERRA 3500 4WD,,,CREW CAB,,DIESEL,24,25,A,9,2023
GMC,SIERRA 3500 4WD,AT4,,CREW CAB,,,24,31,A,9,2023
GMC,SIERRA 3500 4WD,AT4,,CREW CAB,,DIESEL,26,33,A,9,2023
GMC,SIERRA 3500 4WD,DENALI,,CREW CAB,,,26,34,A,9,2023
GMC,SIERRA 3500 4WD,DENALI,,CREW CAB,,DIESEL,26,34,A,9,2023
GMC,SIERRA 3500 4WD,SLE,,CREW CAB,,,22,23,A,9,2023
GMC,SIERRA 3500 4WD,SLE,,CREW CAB,,DIESEL,24,26,A,9,2023
GMC,SIERRA 3500 4WD,SLE,,DBL CAB,,,22,24,A,9,2023
GMC,SIERRA 3500 4WD,SLE,,DBL CAB,,DIESEL,21,24,A,9,2023
GMC,SIERRA 3500 4WD,SLE,,REG CAB,,,21,22,A,9,2023
GMC,SIERRA 3500 4WD,SLE,,REG CAB,,DIESEL,21,23,A,9,2023
GMC,SIERRA 3500 4WD,SLT,,CREW CAB,,,24,30,A,9,2023
GMC,SIERRA 3500 4WD,SLT,,CREW CAB,,DIESEL,25,31,A,9,2023
GMC,TERRAIN,AT4,,AWD,,,20,18,B,1,2023
GMC,TERRAIN,DENALI,,AWD,,,20,20,B,1,2023
GMC,TERRAIN,SLE,,AWD,,,18,16,B,1,2023
GMC,TERRAIN,SLE,,FWD,,,17,14,C,3,2023
GMC,TERRAIN,SLT,,AWD,,,20,18,B,1,2023
GMC,TERRAIN,SLT,,FWD,,,20,15,C,3,2023
GMC,YUKON,AT4,,4WD 4D,,,24,25,B,8,2023
GMC,YUKON,AT4,,4WD 4D,,,23,25,B,8,2023
GMC,YUKON,DENALI,,2WD 4D,,,23,26,B,8,2023
GMC,YUKON,DENALI,,2WD 4D,,DIESEL,22,31,B,7,2023
GMC,YUKON,DENALI,,4WD 4D,,,24,31,B,9,2023
GMC,YUKON,DENALI,,4WD 4D,,DIESEL,23,32,B,7,2023
GMC,YUKON,DENALI ULTIMATE,,4WD 4D,,,24,31,B,8,2023
GMC,YUKON,DENALI ULTIMATE,,4WD 4D,,DIESEL,23,32,B,7,2023
GMC,YUKON,DENALI ULTIMATE,TECHNOLOGY,4WD 4D,,,25,35,B,9,2023
GMC,YUKON,SLE,,2WD 4D,,,19,16,B,6,2023
GMC,YUKON,SLE,,2WD 4D,,,21,22,B,6,2023
GMC,YUKON,SLE,,2WD 4D,,DIESEL,19,17,B,6,2023
GMC,YUKON,SLE,,2WD 4D,,DIESEL,18,23,B,8,2023
GMC,YUKON,SLE,,4WD 4D,,,22,21,B,9,2023
GMC,YUKON,SLE,,4WD 4D,,,22,23,B,7,2023
GMC,YUKON,SLE,,4WD 4D,,DIESEL,19,24,B,7,2023
GMC,YUKON,SLE,,4WD 4D,,DIESEL,20,25,B,7,2023
GMC,YUKON,SLT,,2WD 4D,,,22,24,B,5,2023
GMC,YUKON,SLT,,2WD 4D,,DIESEL,22,29,B,6,2023
GMC,YUKON,SLT,,4WD 4D,,,23,26,B,6,2023
GMC,YUKON,SLT,,4WD 4D,,DIESEL,23,30,B,9,2023
GMC,YUKON XL,AT4,,4WD 4D,,,27,31,B,9,2023
GMC,YUKON XL,AT4,,4WD 4D,,,26,27,B,9,2023
GMC,YUKON XL,DENALI,,2WD 4D,,,27,31,C,9,2023
GMC,YUKON XL,DENALI,,2WD 4D,,DIESEL,24,34,C,9,2023
GMC,YUKON XL,DENALI,,4WD 4D,,,27,32,B,9,2023
GMC,YUKON XL,DENALI,,4WD 4D,,DIESEL,25,33,B,9,2023
GMC,YUKON XL,DENALI ULTIMATE,,4WD 4D,,,27,32,B,9,2023
GMC,YUKON XL,DENALI ULTIMATE,,4WD 4D,,DIESEL,26,33,B,9,2023
GMC,YUKON XL,DENALI ULTIMATE,TECHNOLOGY,4WD 4D,,,28,36,C,9,2023
GMC,YUKON XL,SLE,,2WD 4D,,,23,23,C,8,2023
GMC,YUKON XL,SLE,,2WD 4D,,,23,21,C,9,2023
GMC,YUKON XL,SLE,,2WD 4D,,DIESEL,18,23,C,9,2023
GMC,YUKON XL,SLE,,2WD 4D,,DIESEL,20,17,C,6,2023
GMC,YUKON XL,SLE,,4WD 4D,,,24,24,B,9,2023
GMC,YUKON XL,SLE,,4WD 4D,,,23,22,B,9,2023
GMC,YUKON XL,SLE,,4WD 4D,,DIESEL,21,26,B,9,2023
GMC,YUKON XL,SLE,,4WD 4D,,DIESEL,20,25,B,9,2023
GMC,YUKON XL,SLT,,2WD 4D,,,25,28,C,7,2023
GMC,YUKON XL,SLT,,2WD 4D,,DIESEL,23,30,C,9,2023
GMC,YUKON XL,SLT,,4WD 4D,,,26,29,B,9,2023
GMC,YUKON XL,SLT,,4WD 4D,,DIESEL,24,32,B,9,2023
HONDA,ACCORD,EX,,4D SED,,,24,22,E,6,2023
HONDA,ACCORD,LX,,4D SED,,,24,21,E,6,2023
HONDA,ACCORD HYBRID,EX-L,,4D SED,,HYBRID,23,22,D,6,2023
HONDA,ACCORD HYBRID,SPORT,,4D SED,,HYBRID,24,21,D,6,2023
HONDA,ACCORD HYBRID,SPORT-L,,4D SED,,HYBRID,24,22,D,6,2023
HONDA,ACCORD HYBRID,TOURING,,4D SED,,HYBRID,24,23,D,6,2023
HONDA,CIVIC,EX,,4D SED,,,22,18,E,4,2023
HONDA,CIVIC,EX-L,,4D HB,,,22,20,E,4,2023
HONDA,CIVIC,LX,,4D HB,,,22,20,E,6,2023
HONDA,CIVIC,LX,,4D SED,,,22,18,E,5,2023
HONDA,CIVIC,LX,,4D SED,,,22,18,D,5,2023
HONDA,CIVIC,SI,,4D SED,,,23,20,E,4,2023
HONDA,CIVIC,SI,HPT,,,,23,20,E,4,2023
HONDA,CIVIC,SPORT,,4D HB,,,22,19,E,6,2023
HONDA,CIVIC,SPORT,,4D HB,,,22,19,E,5,2023
HONDA,CIVIC,SPORT,,4D SED,,,22,18,E,6,2023
HONDA,CIVIC,SPORT TOURING,,4D HB,,,23,22,E,2,2023
HONDA,CIVIC,SPORT TOURING,,4D HB,,,22,21,E,2,2023
HONDA,CIVIC,TOURING,,4D SED,,,23,20,E,2,2023
HONDA,CIVIC,TYPE-R,,4D SED,,,26,24,E,3,2023
HONDA,CRV,EX,,2WD 5D,,,16,17,C,2,2023
HONDA,CRV,EX,,4WD 5D,,,18,19,C,3,2023
HONDA,CRV,EX-L,,2WD 5D,,,16,18,C,2,2023
HONDA,CRV,EX-L,,4WD 5D,,,18,21,C,3,2023
HONDA,CRV,LX,,2WD 5D,,,16,16,D,3,2023
HONDA,CRV,LX,,4WD 5D,,,18,18,C,3,2023
HONDA,CRV HYBRID,SPORT,,2WD,,HYBRID,18,18,C,3,2023
HONDA,CRV HYBRID,SPORT,,AWD,,HYBRID,18,19,C,3,2023
HONDA,CRV HYBRID,TOURING,,AWD,,HYBRID,18,21,C,2,2023
HONDA,HR-V,EX-L,,2WD 4D,,,17,17,C,1,2023
HONDA,HR-V,EX-L,,AWD 4D,,,18,18,C,1,2023
HONDA,HR-V,LX,,2WD 4D,,,16,15,D,4,2023
HONDA,HR-V,LX,,AWD 4D,,,17,16,C,4,2023
HONDA,HR-V,SPORT,,2WD 4D,,,16,15,D,3,2023
HONDA,HR-V,SPORT,,AWD 4D,,,17,17,C,3,2023
HONDA,ODYSSEY,ELITE,,2WD,,,22,23,C,2,2023
HONDA,ODYSSEY,EX,,2WD,,,19,19,D,3,2023
HONDA,ODYSSEY,EX-L,,2WD,,,20,21,D,2,2023
HONDA,ODYSSEY,SPORT,,2WD,,,20,21,D,2,2023
HONDA,ODYSSEY,TOURING,,2WD,,,21,22,C,2,2023
HONDA,PASSPORT,ELITE,,AWD 4D,,,18,22,B,2,2023
HONDA,PASSPORT,EX-L,,AWD 4D,,,17,21,B,1,2023
HONDA,PASSPORT,TRAILSPORT,,AWD 4D,,,17,21,B,2,2023
HONDA,PILOT,ELITE,,4WD 5D,,,20,24,C,3,2023
HONDA,PILOT,EX-L,,2WD 5D,,,17,20,C,3,2023
HONDA,PILOT,EX-L,,4WD 5D,,,19,23,C,3,2023
HONDA,PILOT,EX-L,7-SEAT,2WD 5D,,,17,21,C,2,2023
HONDA,PILOT,EX-L,7-SEAT,4WD 5D,,,19,22,C,3,2023
HONDA,PILOT,LX,,2WD 5D,,,17,19,C,3,2023
HONDA,PILOT,LX,,4WD 5D,,,18,21,C,3,2023
HONDA,PILOT,SPORT,,2WD 5D,,,17,20,C,2,2023
HONDA,PILOT,SPORT,,4WD 5D,,,18,21,C,4,2023
HONDA,PILOT,TOURING,,2WD 5D,,,18,22,C,2,2023
HONDA,PILOT,TOURING,,4WD 5D,,,19,23,C,3,2023
HONDA,PILOT,TRAILSPORT,,AWD,,,20,23,C,3,2023
HONDA,RIDGELINE,BLACK EDITION,,4WD,,,21,23,A,3,2023
HONDA,RIDGELINE,RTL,,4WD,,,20,21,A,4,2023
HONDA,RIDGELINE,RTL-E,,4WD,,,21,23,A,3,2023
HONDA,RIDGELINE,SPORT,,4WD,,,20,20,A,4,2023
HYUNDAI,ELANTRA,BLUE,,4D SED,,HYBRID,26,23,E,7,2023
HYUNDAI,ELANTRA,LIMITED,,4D SED,,,25,23,E,5,2023
HYUNDAI,ELANTRA,LIMITED,,4D SED,,HYBRID,26,23,E,4,2023
HYUNDAI,ELANTRA,N LINE,,4D SED,,,25,22,E,5,2023
HYUNDAI,ELANTRA,SE,,4D SED,,,24,22,E,8,2023
HYUNDAI,ELANTRA,SEL,,4D SED,,,24,22,E,8,2023
HYUNDAI,ELANTRA,SEL,CONVENIENCE,4D SED,,,25,22,E,6,2023
HYUNDAI,ELANTRA N,DCT,,4DR,,,26,22,D,3,2023
HYUNDAI,ELANTRA N,M/T,,4D SED,,,26,22,D,3,2023
HYUNDAI,IONIQ 5,LIMITED,,2WD,,ELECTRIC,28,26,D,6,2023
HYUNDAI,IONIQ 5,LIMITED,,4WD,,ELECTRIC,30,31,D,6,2023
HYUNDAI,IONIQ 5,SE,,2WD,,ELECTRIC,24,22,D,6,2023
HYUNDAI,IONIQ 5,SE,,4WD,,ELECTRIC,28,28,D,6,2023
HYUNDAI,IONIQ 5,SE,STANDARD RANGE,2WD,,ELECTRIC,24,22,D,6,2023
HYUNDAI,IONIQ 5,SEL,,2WD,,ELECTRIC,26,25,D,6,2023
HYUNDAI,IONIQ 5,SEL,,4WD,,ELECTRIC,29,30,D,6,2023
HYUNDAI,IONIQ 6,LIMITED,,4D 2WD,,ELECTRIC,31,28,D,7,2023
HYUNDAI,IONIQ 6,LIMITED,,4D AWD,,ELECTRIC,32,31,D,7,2023
HYUNDAI,IONIQ 6,SE,,4D 2WD,,ELECTRIC,26,24,D,5,2023
HYUNDAI,IONIQ 6,SE,,4D 2WD,,ELECTRIC,25,24,D,6,2023
HYUNDAI,IONIQ 6,SE,,4D AWD,,ELECTRIC,27,26,D,4,2023
HYUNDAI,IONIQ 6,SEL,,4D 2WD,,ELECTRIC,28,26,D,5,2023
HYUNDAI,IONIQ 6,SEL,,4D AWD,,ELECTRIC,30,29,D,5,2023
HYUNDAI,KONA,LIMITED,,2WD 4D,,,17,15,C,1,2023
HYUNDAI,KONA,LIMITED,,AWD 4D,,,19,15,C,1,2023
HYUNDAI,KONA,N,,2WD 4D,,,18,15,C,3,2023
HYUNDAI,KONA,N LINE,,2WD 4D,,,17,13,D,3,2023
HYUNDAI,KONA,N LINE,,AWD 4D,,,18,13,C,3,2023
HYUNDAI,KONA,SE,,2WD 4D,,,17,13,C,3,2023
HYUNDAI,KONA,SE,,2WD 4D,,,16,13,D,5,2023
HYUNDAI,KONA,SE,,AWD 4D,,,18,14,C,6,2023
HYUNDAI,KONA,SEL,,2WD 4D,,,16,13,D,5,2023
HYUNDAI,KONA,SEL,,AWD 4D,,,17,13,C,4,2023
HYUNDAI,KONA,SEL,,AWD 4D,,,18,14,C,6,2023
